"Order"	"PID"	"Parcel.ID"	"MS.SubClass"	"MS.Zoning"	"Lot.Frontage"	"Lot.Area"	"Street"	"Alley"	"Lot.Shape"	"Land.Contour"	"Utilities"	"Lot.Config"	"Land.Slope"	"Neighborhood"	"Condition.1"	"Condition.2"	"Bldg.Type"	"House.Style"	"Overall.Qual"	"Overall.Cond"	"Year.Built"	"Year.Remod.Add"	"Roof.Style"	"Roof.Matl"	"Exterior.1st"	"Exterior.2nd"	"Mas.Vnr.Type"	"Mas.Vnr.Area"	"Exter.Qual"	"Exter.Cond"	"Foundation"	"Bsmt.Qual"	"Bsmt.Cond"	"Bsmt.Exposure"	"BsmtFin.Type.1"	"BsmtFin.SF.1"	"BsmtFin.Type.2"	"BsmtFin.SF.2"	"Bsmt.Unf.SF"	"Total.Bsmt.SF"	"Heating"	"Heating.QC"	"Central.Air"	"Electrical"	"X1st.Flr.SF"	"X2nd.Flr.SF"	"Low.Qual.Fin.SF"	"Gr.Liv.Area"	"Bsmt.Full.Bath"	"Bsmt.Half.Bath"	"Full.Bath"	"Half.Bath"	"Bedroom.AbvGr"	"Kitchen.AbvGr"	"Kitchen.Qual"	"TotRms.AbvGrd"	"Functional"	"Fireplaces"	"Fireplace.Qu"	"Garage.Type"	"Garage.Yr.Blt"	"Garage.Finish"	"Garage.Cars"	"Garage.Area"	"Garage.Qual"	"Garage.Cond"	"Paved.Drive"	"Wood.Deck.SF"	"Open.Porch.SF"	"Enclosed.Porch"	"X3Ssn.Porch"	"Screen.Porch"	"Pool.Area"	"Pool.QC"	"Fence"	"Misc.Feature"	"Misc.Val"	"Mo.Sold"	"Yr.Sold"	"Sale.Type"	"Sale.Condition"	"SalePrice"
326	923205015	923205015	20	"RL"	NA	11875	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Mitchel"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1999	1999	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1344	1344	"GasA"	"Ex"	"Y"	"SBrkr"	1344	0	0	1344	0	0	2	0	3	1	"TA"	7	"Typ"	1	"Gd"	"Attchd"	2001	"Unf"	2	686	"TA"	"TA"	"Y"	328	0	0	0	0	0	NA	NA	NA	0	6	2010	"WD "	"Normal"	166500
1878	534252040	534252040	20	"RL"	NA	9503	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1958	1983	"Hip"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	457	"Rec"	374	193	1024	"GasA"	"TA"	"Y"	"SBrkr"	1344	0	0	1344	1	0	1	0	2	1	"TA"	6	"Min1"	1	"TA"	"Detchd"	1970	"Unf"	1	484	"TA"	"TA"	"Y"	316	28	0	0	0	0	NA	"GdWo"	NA	0	6	2007	"WD "	"Normal"	144000
599	534252240	534252240	20	"RL"	NA	9790	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NWAmes"	"Feedr"	"Norm"	"1Fam"	"1Story"	6	5	1967	1967	"Gable"	"CompShg"	"BrkFace"	"Wd Sdng"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Rec"	251	"LwQ"	630	491	1372	"GasA"	"TA"	"Y"	"SBrkr"	1342	0	0	1342	0	0	2	0	3	1	"TA"	7	"Typ"	1	"Gd"	"Attchd"	1967	"Unf"	2	457	"TA"	"TA"	"Y"	0	0	0	0	197	0	NA	NA	NA	0	9	2009	"WD "	"Normal"	161500
2849	909201180	909201180	190	"RH"	58	6430	"Pave"	NA	"Reg"	"Bnk"	"AllPub"	"Corner"	"Gtl"	"SWISU"	"Feedr"	"Norm"	"2fmCon"	"1.5Fin"	6	6	1945	1950	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Av"	"BLQ"	780	"Unf"	0	0	780	"GasA"	"TA"	"N"	"FuseF"	816	524	0	1340	1	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Attchd"	1945	"Unf"	1	440	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	7	2006	"WD "	"Abnorml"	128000
7	527127150	527127150	120	"RL"	41	4920	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"StoneBr"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	2001	2001	"Gable"	"CompShg"	"CemntBd"	"CmentBd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	616	"Unf"	0	722	1338	"GasA"	"Ex"	"Y"	"SBrkr"	1338	0	0	1338	1	0	2	0	2	1	"Gd"	6	"Typ"	0	NA	"Attchd"	2001	"Fin"	2	582	"TA"	"TA"	"Y"	0	0	170	0	0	0	NA	NA	NA	0	4	2010	"WD "	"Normal"	213500
1794	528456190	528456190	20	"FV"	72	8640	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2007	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	24	"Unf"	0	1314	1338	"GasA"	"Ex"	"Y"	"SBrkr"	1338	0	0	1338	0	0	2	0	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	2007	"RFn"	2	598	"TA"	"TA"	"Y"	0	141	0	0	0	0	NA	NA	NA	0	11	2007	"New"	"Partial"	208900
1226	534477090	534477090	20	"RL"	80	9600	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	8	1950	2006	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"Gd"	"CBlock"	"TA"	"TA"	"No"	"BLQ"	32	"Rec"	308	232	572	"GasA"	"Gd"	"Y"	"SBrkr"	1337	0	0	1337	1	0	1	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	1950	"RFn"	1	264	"TA"	"TA"	"Y"	0	192	0	0	0	0	NA	NA	NA	0	9	2008	"WD "	"Normal"	141500
1674	527427160	527427160	120	"RH"	33	4113	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"TwnhsE"	"1Story"	6	5	2001	2001	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"Unf"	0	"Unf"	0	1337	1337	"GasA"	"Ex"	"Y"	"SBrkr"	1337	0	0	1337	0	0	2	0	2	1	"Gd"	5	"Typ"	1	"TA"	"Attchd"	2001	"Fin"	2	511	"TA"	"TA"	"Y"	136	68	0	0	0	0	NA	NA	NA	0	7	2007	"WD "	"Normal"	155000
1675	527427200	527427200	120	"RH"	26	10943	"Pave"	NA	"IR2"	"Lvl"	"AllPub"	"FR2"	"Gtl"	"NAmes"	"Norm"	"Norm"	"TwnhsE"	"1Story"	6	5	1997	1998	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	930	"Unf"	0	475	1405	"GasA"	"Ex"	"Y"	"SBrkr"	1337	0	0	1337	1	0	2	0	2	1	"Gd"	5	"Typ"	1	"TA"	"Attchd"	1997	"Fin"	2	522	"TA"	"TA"	"Y"	0	68	0	0	0	0	NA	NA	NA	0	10	2007	"WD "	"Normal"	177000
2165	907420050	907420050	20	"RL"	64	8334	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	2006	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1330	1330	"GasA"	"Ex"	"Y"	"SBrkr"	1330	0	0	1330	0	0	2	0	3	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2006	"Fin"	2	437	"TA"	"TA"	"Y"	0	23	0	0	0	0	NA	NA	NA	0	7	2007	"New"	"Partial"	167840
205	903430080	903430080	70	"RM"	52	3068	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"2Story"	6	8	1920	1993	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"Gd"	"BrkTil"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	662	662	"GasA"	"Ex"	"Y"	"SBrkr"	662	662	0	1324	0	1	1	0	3	1	"TA"	6	"Typ"	0	NA	"Detchd"	1920	"Unf"	1	180	"TA"	"TA"	"Y"	0	0	112	0	0	0	NA	"GdPrv"	NA	0	2	2010	"WD "	"Normal"	122000
1661	527359160	527359160	80	"RL"	64	8991	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"NWAmes"	"PosN"	"Norm"	"1Fam"	"SLvl"	7	6	1976	1976	"Gable"	"CompShg"	"Plywood"	"Plywood"	"Stone"	130	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Gd"	"GLQ"	624	"Rec"	604	0	1228	"GasA"	"TA"	"Y"	"SBrkr"	1324	0	0	1324	0	1	2	0	3	1	"Gd"	5	"Typ"	1	"Fa"	"Attchd"	1976	"Fin"	2	585	"TA"	"TA"	"Y"	407	36	0	0	0	0	NA	NA	NA	0	2	2007	"WD "	"Normal"	174000
1287	902103150	902103150	50	"RM"	57	9184	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Artery"	"Norm"	"1Fam"	"1.5Fin"	5	7	1948	2005	"Gable"	"CompShg"	"WdShing"	"Wd Shng"	"None"	0	"TA"	"TA"	"BrkTil"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	780	780	"GasA"	"Ex"	"Y"	"SBrkr"	948	375	0	1323	0	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Detchd"	1948	"Unf"	2	400	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	7	2008	"WD "	"Normal"	122600
1635	527184110	527184110	120	"RL"	35	5118	"Pave"	NA	"IR1"	"HLS"	"AllPub"	"Inside"	"Gtl"	"StoneBr"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	1990	1990	"Gable"	"CompShg"	"CemntBd"	"CmentBd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	926	"Unf"	0	386	1312	"GasA"	"Gd"	"Y"	"SBrkr"	1321	0	0	1321	1	0	1	0	1	1	"Gd"	4	"Typ"	1	"TA"	"Attchd"	1990	"RFn"	2	484	"TA"	"TA"	"Y"	0	64	140	0	0	0	NA	NA	NA	0	8	2007	"WD "	"Normal"	212000
2483	531452210	531452210	60	"RL"	NA	9019	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"RRAe"	"Norm"	"1Fam"	"2Story"	6	5	1994	1994	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"ALQ"	274	"Unf"	0	362	636	"GasA"	"Ex"	"Y"	"SBrkr"	636	684	0	1320	0	0	2	1	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	1994	"Fin"	2	472	"TA"	"TA"	"Y"	0	40	0	0	0	0	NA	NA	NA	0	7	2006	"WD "	"Normal"	150000
2789	907230240	907230240	160	"RH"	NA	3612	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Landmrk"	"Norm"	"Norm"	"Twnhs"	"2Story"	6	5	1993	1994	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	338	"Unf"	0	292	630	"GasA"	"Ex"	"Y"	"SBrkr"	630	690	0	1320	0	0	2	1	3	1	"TA"	5	"Typ"	0	NA	"Detchd"	1993	"Unf"	2	484	"TA"	"TA"	"Y"	0	48	0	0	0	0	NA	"MnPrv"	NA	0	6	2006	"WD "	"Normal"	137000
483	528253010	528253010	120	"RL"	34	5063	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"Twnhs"	"1Story"	7	5	2007	2008	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	166	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	904	"Unf"	0	410	1314	"GasA"	"Ex"	"Y"	"SBrkr"	1314	0	0	1314	1	0	2	0	2	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2008	"RFn"	2	626	"TA"	"TA"	"Y"	172	62	0	0	0	0	NA	NA	NA	0	4	2009	"ConLw"	"Normal"	207500
2123	907131060	907131060	60	"RL"	57	10021	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"2Story"	6	6	1997	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"Gd"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	539	"Unf"	0	96	635	"GasA"	"Ex"	"Y"	"SBrkr"	646	662	0	1308	1	0	2	1	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	1997	"RFn"	2	497	"TA"	"TA"	"Y"	142	54	0	0	0	0	NA	NA	NA	0	5	2007	"WD "	"Normal"	175000
453	528174060	528174060	120	"RL"	34	5381	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"Twnhs"	"1Story"	6	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	135	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"ALQ"	900	"Unf"	0	406	1306	"GasA"	"Ex"	"Y"	"SBrkr"	1306	0	0	1306	1	0	2	0	1	1	"Gd"	5	"Typ"	1	"Gd"	"Attchd"	2005	"RFn"	2	624	"TA"	"TA"	"Y"	170	63	0	0	0	0	NA	NA	NA	0	8	2009	"WD "	"Normal"	196000
454	528174070	528174070	120	"RL"	34	5122	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"Twnhs"	"1Story"	6	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	135	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"GLQ"	881	"Unf"	0	425	1306	"GasA"	"Ex"	"Y"	"SBrkr"	1306	0	0	1306	1	0	2	0	1	1	"Gd"	5	"Typ"	1	"Gd"	"Attchd"	2005	"RFn"	2	624	"TA"	"TA"	"Y"	170	63	0	0	0	0	NA	NA	NA	0	3	2009	"WD "	"Normal"	184500
2068	905226080	905226080	50	"RL"	70	6960	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Sawyer"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	7	8	1940	1998	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"BrkTil"	"TA"	"TA"	"No"	"ALQ"	258	"Unf"	0	422	680	"GasA"	"Ex"	"Y"	"FuseA"	798	504	0	1302	0	0	1	1	2	1	"Gd"	6	"Typ"	2	"Gd"	"Attchd"	1940	"Unf"	1	224	"TA"	"TA"	"Y"	0	0	0	0	126	0	NA	"MnPrv"	NA	0	7	2007	"WD "	"Normal"	165250
1146	531450090	531450090	20	"RL"	NA	7153	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	1991	1991	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"BrkFace"	88	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"No"	"GLQ"	1200	"Unf"	0	78	1278	"GasA"	"Gd"	"Y"	"SBrkr"	1294	0	0	1294	1	0	2	0	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	1991	"RFn"	2	496	"TA"	"TA"	"Y"	112	51	0	0	0	0	NA	"GdWo"	NA	0	6	2008	"WD "	"Normal"	179200
1260	535383100	535383100	190	"RL"	60	10800	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"2fmCon"	"2Story"	4	7	1900	2000	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"BrkTil"	NA	NA	NA	NA	0	NA	0	0	0	"GasA"	"TA"	"N"	"FuseA"	694	600	0	1294	0	0	2	0	3	2	"TA"	7	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"N"	220	114	210	0	0	0	NA	NA	NA	0	8	2008	"WD "	"Normal"	106250
2754	906380180	906380180	20	"RL"	64	6762	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2006	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"Gd"	"Av"	"Unf"	0	"Unf"	0	1286	1286	"GasA"	"Ex"	"Y"	"SBrkr"	1294	0	0	1294	0	0	2	0	2	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2006	"RFn"	2	662	"TA"	"TA"	"Y"	168	55	0	0	0	0	NA	NA	NA	0	7	2006	"New"	"Partial"	193879
608	534402060	534402060	20	"RL"	115	10500	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1964	1964	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"Stone"	144	"TA"	"Gd"	"CBlock"	"TA"	"TA"	"No"	"LwQ"	998	"Unf"	0	294	1292	"GasA"	"TA"	"Y"	"SBrkr"	1292	0	0	1292	1	0	1	1	3	1	"TA"	6	"Typ"	2	"Gd"	"Detchd"	1964	"Unf"	2	520	"TA"	"TA"	"Y"	0	32	0	0	92	0	NA	NA	NA	0	7	2009	"COD"	"Abnorml"	145100
1334	903225160	903225160	70	"RM"	59	5870	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"BrkSide"	"Feedr"	"Feedr"	"1Fam"	"2Story"	6	9	1900	2000	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"Gd"	"BrkTil"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	554	554	"GasA"	"Ex"	"Y"	"SBrkr"	736	554	0	1290	0	0	1	1	3	1	"TA"	6	"Typ"	0	NA	"Detchd"	1926	"Unf"	1	200	"Fa"	"TA"	"Y"	38	112	0	0	0	0	NA	"MnPrv"	"Shed"	400	4	2008	"WD "	"Normal"	106900
160	535401080	535401080	20	"RL"	NA	9830	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	7	1959	2006	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"Gd"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	72	"Rec"	258	733	1063	"GasA"	"Ex"	"Y"	"SBrkr"	1287	0	0	1287	1	0	1	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Detchd"	1997	"Fin"	2	576	"TA"	"TA"	"Y"	364	17	0	0	182	0	NA	NA	NA	0	3	2010	"WD "	"Normal"	162000
987	923400110	923400110	60	"RL"	62	10429	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Mitchel"	"Norm"	"Norm"	"1Fam"	"2Story"	5	5	1992	1992	"Gable"	"CompShg"	"HdBoard"	"Wd Shng"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"ALQ"	330	"Unf"	0	294	624	"GasA"	"TA"	"Y"	"SBrkr"	624	663	0	1287	0	0	1	1	3	1	"TA"	6	"Typ"	0	NA	"Detchd"	2001	"Unf"	2	440	"TA"	"TA"	"Y"	150	0	0	0	0	0	NA	NA	NA	0	7	2009	"WD "	"Normal"	130000
311	914475090	914475090	80	"RL"	74	9620	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Mitchel"	"Norm"	"Norm"	"1Fam"	"SLvl"	6	7	1977	1977	"Gable"	"CompShg"	"Plywood"	"Plywood"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	679	"Unf"	0	564	1243	"GasA"	"TA"	"Y"	"SBrkr"	1285	0	0	1285	0	1	2	0	3	1	"Gd"	6	"Typ"	1	"Fa"	"Attchd"	1977	"Unf"	2	473	"TA"	"TA"	"Y"	375	26	0	0	0	0	NA	"GdPrv"	"Shed"	80	5	2010	"WD "	"Normal"	190000
2063	905107140	905107140	20	"RL"	71	8197	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Sawyer"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	1977	1977	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	148	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	660	660	"GasA"	"Ex"	"Y"	"SBrkr"	1285	0	0	1285	0	0	1	1	3	1	"TA"	7	"Typ"	1	"TA"	"Attchd"	1977	"RFn"	2	528	"TA"	"TA"	"Y"	138	0	0	0	0	0	NA	"MnPrv"	NA	0	4	2007	"WD "	"Normal"	143500
715	902301080	902301080	50	"RM"	50	3500	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	5	7	1947	1950	"Gable"	"CompShg"	"AsbShng"	"AsbShng"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"LwQ"	312	"Unf"	0	408	720	"GasA"	"TA"	"Y"	"SBrkr"	720	564	0	1284	0	0	1	1	2	1	"TA"	5	"Typ"	0	NA	"Detchd"	1948	"Unf"	1	240	"TA"	"TA"	"Y"	0	35	0	0	0	0	NA	"MnWw"	NA	0	4	2009	"WD "	"Normal"	110000
1003	527145090	527145090	120	"RL"	39	5070	"Pave"	NA	"IR1"	"HLS"	"AllPub"	"Inside"	"Gtl"	"StoneBr"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	1992	1992	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"Unf"	0	"Unf"	0	1280	1280	"GasA"	"Ex"	"Y"	"SBrkr"	1280	0	0	1280	0	0	2	0	2	1	"Gd"	5	"Typ"	0	NA	"Attchd"	1992	"RFn"	2	506	"TA"	"TA"	"Y"	0	82	0	0	144	0	NA	NA	NA	0	8	2008	"WD "	"Normal"	180000
54	528228440	528228440	120	"RL"	43	3182	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Blmngtn"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	2004	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	16	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	24	"Unf"	0	1232	1256	"GasA"	"Ex"	"Y"	"SBrkr"	1269	0	0	1269	0	0	2	0	2	1	"Gd"	6	"Typ"	1	"TA"	"Attchd"	2004	"Fin"	2	430	"TA"	"TA"	"Y"	146	20	0	0	144	0	NA	NA	NA	0	4	2010	"WD "	"Normal"	192000
1084	528228465	528228465	20	"RL"	43	3182	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Blmngtn"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2007	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	16	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	1266	1266	"GasA"	"Ex"	"Y"	"SBrkr"	1266	0	0	1266	0	0	2	0	2	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2007	"Fin"	2	388	"TA"	"TA"	"Y"	100	16	0	0	0	0	NA	NA	NA	0	3	2008	"WD "	"Normal"	159895
2469	528488120	528488120	20	"FV"	62	7500	"Pave"	"Pave"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1257	1257	"GasA"	"Ex"	"Y"	"SBrkr"	1266	0	0	1266	0	0	2	0	3	1	"Gd"	6	"Typ"	1	"TA"	"Attchd"	2005	"Unf"	2	453	"TA"	"TA"	"Y"	38	144	0	0	0	0	NA	NA	NA	0	4	2006	"WD "	"Normal"	176000
1240	535153150	535153150	20	"RL"	76	9120	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	6	6	1958	1958	"Hip"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	662	"Unf"	0	599	1261	"GasA"	"Ex"	"Y"	"SBrkr"	1261	0	0	1261	1	0	1	0	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1958	"RFn"	2	433	"TA"	"TA"	"Y"	0	0	0	0	288	0	NA	NA	"Shed"	1400	11	2008	"WD "	"Normal"	163000
1386	905200090	905200090	90	"RL"	60	12900	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Sawyer"	"Feedr"	"Norm"	"Duplex"	"SFoyer"	4	4	1969	1969	"Gable"	"CompShg"	"Plywood"	"Plywood"	"None"	0	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Av"	"GLQ"	1198	"Unf"	0	0	1198	"GasA"	"TA"	"Y"	"SBrkr"	1258	0	0	1258	2	0	0	2	0	2	"TA"	6	"Typ"	0	NA	"CarPort"	1969	"Unf"	2	400	"Fa"	"TA"	"Y"	120	0	0	0	0	0	NA	NA	NA	0	1	2008	"WD "	"Alloca"	108959
570	533213020	533213020	120	"FV"	NA	4217	"Pave"	"Pave"	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"TwnhsE"	"1Story"	6	5	2008	2008	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	252	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	962	"Unf"	0	183	1145	"GasA"	"Ex"	"Y"	"SBrkr"	1256	0	0	1256	1	0	1	1	1	1	"Gd"	5	"Typ"	1	"Gd"	"Attchd"	2008	"Fin"	2	641	"TA"	"TA"	"Y"	0	169	0	0	0	0	NA	NA	NA	0	3	2009	"WD "	"Normal"	195000
